               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 176,            0.024566,            0.034898,                   0,             0.99066,             0.99263,             0.99462,             0.79638,            0.019489,            0.024823,                   0,            0.004225,            0.004225,            0.004225
                 177,             0.02394,            0.034615,                   0,             0.98937,             0.99124,             0.99449,              0.7782,             0.02126,            0.025703,                   0,            0.004192,            0.004192,            0.004192
                 178,            0.024503,            0.033953,                   0,             0.98981,             0.99508,             0.99459,             0.78276,            0.020764,            0.025338,                   0,            0.004159,            0.004159,            0.004159
                 179,            0.025451,            0.036578,                   0,             0.98745,             0.99385,             0.99448,             0.79158,              0.0194,            0.025202,                   0,            0.004126,            0.004126,            0.004126
                 180,            0.024662,            0.033156,                   0,             0.98322,             0.99181,             0.99411,             0.76755,            0.022093,             0.02671,                   0,            0.004093,            0.004093,            0.004093
                 181,            0.024825,            0.034855,                   0,             0.98619,             0.99503,             0.99442,              0.7876,            0.019507,            0.025354,                   0,             0.00406,             0.00406,             0.00406
                 182,            0.023389,             0.03384,                   0,             0.98817,             0.99197,             0.99451,             0.76518,            0.022078,            0.026257,                   0,            0.004027,            0.004027,            0.004027
                 183,            0.024129,            0.032543,                   0,             0.99181,             0.99228,             0.99464,             0.79026,            0.019561,            0.025009,                   0,            0.003994,            0.003994,            0.003994
                 184,            0.025017,            0.033637,                   0,             0.99111,             0.99345,             0.99461,             0.76981,            0.022217,            0.026006,                   0,            0.003961,            0.003961,            0.003961
                 185,            0.023561,            0.033186,                   0,             0.99129,             0.99467,             0.99458,             0.79694,            0.018964,            0.024573,                   0,            0.003928,            0.003928,            0.003928
                 186,            0.023983,            0.034499,                   0,             0.99048,             0.99467,             0.99462,             0.77521,            0.020817,            0.025609,                   0,            0.003895,            0.003895,            0.003895
                 187,            0.024599,            0.033763,                   0,             0.99014,             0.99304,             0.99465,             0.79503,            0.019415,            0.024877,                   0,            0.003862,            0.003862,            0.003862
                 188,            0.023883,            0.032572,                   0,             0.98908,             0.99263,             0.99465,             0.78687,            0.019699,            0.025099,                   0,            0.003829,            0.003829,            0.003829
                 189,             0.02279,            0.035044,                   0,              0.9889,             0.99222,             0.99459,             0.79205,            0.019586,            0.025183,                   0,            0.003796,            0.003796,            0.003796
                 190,             0.02441,             0.03384,                   0,              0.9894,             0.99416,             0.99455,             0.77716,            0.021595,            0.025705,                   0,            0.003763,            0.003763,            0.003763
                 191,            0.024088,            0.034891,                   0,             0.99084,             0.99304,              0.9947,             0.79187,            0.018989,            0.024729,                   0,             0.00373,             0.00373,             0.00373
                 192,            0.022963,            0.034934,                   0,              0.9934,             0.99181,             0.99474,             0.77343,            0.020442,            0.025616,                   0,            0.003697,            0.003697,            0.003697
                 193,            0.023364,            0.032022,                   0,             0.99141,             0.99322,              0.9947,             0.79921,             0.01865,            0.024221,                   0,            0.003664,            0.003664,            0.003664
                 194,            0.023322,            0.033426,                   0,             0.99013,             0.99426,             0.99464,             0.79615,            0.019308,            0.024283,                   0,            0.003631,            0.003631,            0.003631
                 195,            0.023099,            0.034831,                   0,             0.99101,             0.99312,              0.9947,             0.79693,             0.01927,            0.024417,                   0,            0.003598,            0.003598,            0.003598
                 196,            0.022327,            0.032562,                   0,             0.98816,             0.99188,             0.99466,             0.79016,             0.01971,            0.024806,                   0,            0.003565,            0.003565,            0.003565
                 197,            0.021628,            0.033079,                   0,             0.98583,             0.99304,             0.99459,             0.78505,            0.019609,            0.024964,                   0,            0.003532,            0.003532,            0.003532
                 198,            0.023054,            0.032457,                   0,             0.98842,             0.99467,             0.99462,             0.79584,            0.018985,            0.024668,                   0,            0.003499,            0.003499,            0.003499
                 199,            0.022643,            0.034266,                   0,             0.98859,             0.99414,             0.99473,             0.77753,            0.020545,            0.024954,                   0,            0.003466,            0.003466,            0.003466
                 200,            0.023297,            0.034467,                   0,             0.98898,             0.99508,             0.99478,             0.78738,             0.01939,            0.024599,                   0,            0.003433,            0.003433,            0.003433
                 201,            0.021524,            0.032232,                   0,             0.99254,             0.99304,             0.99477,             0.76547,             0.02207,            0.025491,                   0,              0.0034,              0.0034,              0.0034
                 202,            0.023182,            0.034197,                   0,             0.99224,             0.99508,             0.99478,             0.78626,            0.020012,            0.024741,                   0,            0.003367,            0.003367,            0.003367
                 203,             0.02245,            0.032683,                   0,             0.99433,             0.99508,             0.99477,             0.79888,            0.018802,            0.024107,                   0,            0.003334,            0.003334,            0.003334
                 204,            0.022614,            0.034593,                   0,             0.99061,             0.99444,             0.99471,             0.78166,            0.021193,            0.025044,                   0,            0.003301,            0.003301,            0.003301
                 205,            0.022319,            0.031399,                   0,             0.99142,             0.99408,             0.99479,              0.7985,            0.018439,            0.024133,                   0,            0.003268,            0.003268,            0.003268
                 206,             0.02348,            0.035325,                   0,             0.99026,             0.99467,             0.99478,              0.7835,            0.019489,            0.024747,                   0,            0.003235,            0.003235,            0.003235
                 207,            0.022694,            0.032807,                   0,             0.99297,             0.99345,             0.99479,             0.80372,            0.018362,            0.024187,                   0,            0.003202,            0.003202,            0.003202
                 208,            0.022929,            0.032148,                   0,             0.99092,             0.99508,             0.99478,             0.80084,            0.019023,            0.024185,                   0,            0.003169,            0.003169,            0.003169
                 209,            0.022846,            0.031565,                   0,             0.99062,             0.99493,             0.99477,             0.80763,            0.017962,            0.023917,                   0,            0.003136,            0.003136,            0.003136
                 210,            0.022297,            0.034079,                   0,             0.99251,             0.99385,             0.99478,             0.79814,            0.018968,            0.024313,                   0,            0.003103,            0.003103,            0.003103
                 211,             0.02319,            0.032513,                   0,             0.99123,             0.99263,             0.99478,              0.8084,             0.01791,            0.023821,                   0,             0.00307,             0.00307,             0.00307
                 212,            0.021753,            0.031417,                   0,              0.9928,             0.99467,              0.9948,             0.80954,            0.017911,            0.023673,                   0,            0.003037,            0.003037,            0.003037
                 213,            0.022776,            0.032383,                   0,             0.99264,              0.9941,             0.99481,             0.79555,            0.019134,            0.024216,                   0,            0.003004,            0.003004,            0.003004
                 214,            0.021776,            0.032468,                   0,             0.99175,             0.99181,             0.99479,             0.79042,            0.019126,            0.024595,                   0,            0.002971,            0.002971,            0.002971
                 215,            0.022404,            0.035354,                   0,             0.98904,             0.99099,             0.99466,             0.78739,            0.019412,            0.025079,                   0,            0.002938,            0.002938,            0.002938
                 216,            0.021866,            0.032533,                   0,             0.98615,              0.9915,             0.99464,             0.78575,            0.019299,            0.024861,                   0,            0.002905,            0.002905,            0.002905
                 217,            0.021311,            0.032194,                   0,             0.98901,             0.99538,              0.9947,             0.79667,            0.018677,            0.024516,                   0,            0.002872,            0.002872,            0.002872
                 218,            0.022698,            0.033531,                   0,             0.98921,              0.9959,             0.99471,             0.78441,            0.019425,            0.024935,                   0,            0.002839,            0.002839,            0.002839
                 219,            0.021864,            0.032941,                   0,             0.99142,             0.99414,             0.99477,             0.80716,            0.017897,            0.023646,                   0,            0.002806,            0.002806,            0.002806
                 220,            0.021584,            0.032525,                   0,             0.99212,             0.99508,              0.9948,             0.77922,            0.020268,            0.024743,                   0,            0.002773,            0.002773,            0.002773
                 221,            0.022061,            0.032521,                   0,             0.99264,             0.99473,             0.99483,             0.79861,            0.018602,            0.024123,                   0,             0.00274,             0.00274,             0.00274
                 222,            0.021542,            0.032928,                   0,             0.99346,             0.99385,             0.99486,             0.80456,            0.018198,            0.023841,                   0,            0.002707,            0.002707,            0.002707
                 223,            0.021965,            0.033271,                   0,             0.99426,             0.99416,             0.99486,             0.80435,            0.018445,            0.023739,                   0,            0.002674,            0.002674,            0.002674
                 224,            0.021196,            0.033943,                   0,             0.99287,             0.99467,             0.99485,             0.81687,            0.017611,            0.023233,                   0,            0.002641,            0.002641,            0.002641
                 225,            0.020978,            0.032096,                   0,             0.99265,             0.99609,             0.99484,             0.81977,            0.017515,            0.023201,                   0,            0.002608,            0.002608,            0.002608
                 226,             0.02135,            0.032512,                   0,              0.9937,             0.99508,             0.99485,             0.81758,            0.017266,            0.023062,                   0,            0.002575,            0.002575,            0.002575
                 227,            0.021547,            0.033705,                   0,             0.99321,             0.99385,             0.99483,                0.81,            0.017677,            0.023386,                   0,            0.002542,            0.002542,            0.002542
                 228,            0.021482,            0.032726,                   0,             0.99173,             0.99426,             0.99483,             0.79679,            0.018686,            0.023918,                   0,            0.002509,            0.002509,            0.002509
                 229,            0.021188,            0.031913,                   0,             0.99101,             0.99387,             0.99484,             0.80269,            0.018677,            0.023613,                   0,            0.002476,            0.002476,            0.002476
                 230,            0.021687,            0.033154,                   0,             0.99182,             0.99385,             0.99484,             0.80942,             0.01782,            0.023406,                   0,            0.002443,            0.002443,            0.002443
                 231,            0.021065,            0.031762,                   0,             0.99183,             0.99445,             0.99485,             0.80568,            0.018825,            0.023661,                   0,             0.00241,             0.00241,             0.00241
                 232,            0.022479,            0.035349,                   0,             0.99224,             0.99487,             0.99483,             0.80974,            0.017938,            0.023502,                   0,            0.002377,            0.002377,            0.002377
                 233,            0.021504,            0.031276,                   0,             0.99143,             0.99583,             0.99484,             0.79372,            0.018575,             0.02416,                   0,            0.002344,            0.002344,            0.002344
                 234,            0.020227,            0.030461,                   0,             0.99118,             0.99631,             0.99481,             0.80564,            0.017983,            0.023613,                   0,            0.002311,            0.002311,            0.002311
                 235,            0.020432,            0.030572,                   0,             0.99131,             0.99631,             0.99482,             0.80393,             0.01807,            0.023509,                   0,            0.002278,            0.002278,            0.002278
                 236,            0.020521,            0.031375,                   0,             0.99252,             0.99754,             0.99484,             0.79961,            0.018606,            0.023662,                   0,            0.002245,            0.002245,            0.002245
                 237,            0.021984,             0.03375,                   0,             0.99315,             0.99385,             0.99484,             0.80767,            0.017674,            0.023475,                   0,            0.002212,            0.002212,            0.002212
                 238,            0.020633,            0.032097,                   0,             0.99166,             0.99631,             0.99485,             0.80208,            0.018322,            0.023738,                   0,            0.002179,            0.002179,            0.002179
                 239,            0.020877,            0.032941,                   0,             0.99468,             0.99584,             0.99487,             0.81255,             0.01741,            0.023253,                   0,            0.002146,            0.002146,            0.002146
                 240,             0.02143,            0.030782,                   0,             0.99324,             0.99754,             0.99489,             0.80494,            0.017825,            0.023499,                   0,            0.002113,            0.002113,            0.002113
                 241,            0.020233,            0.030949,                   0,             0.99349,             0.99508,             0.99488,             0.80528,            0.018085,            0.023554,                   0,             0.00208,             0.00208,             0.00208
                 242,            0.020239,            0.029077,                   0,             0.99367,              0.9959,             0.99486,             0.80201,             0.01811,            0.023789,                   0,            0.002047,            0.002047,            0.002047
                 243,            0.020467,             0.03181,                   0,             0.99185,             0.99756,             0.99485,             0.80648,            0.018076,            0.023712,                   0,            0.002014,            0.002014,            0.002014
                 244,            0.020853,            0.033388,                   0,             0.99393,             0.99385,             0.99485,              0.8025,            0.018282,             0.02364,                   0,            0.001981,            0.001981,            0.001981
                 245,            0.021046,             0.03349,                   0,             0.99065,             0.99809,             0.99485,             0.81639,            0.017419,            0.023203,                   0,            0.001948,            0.001948,            0.001948
                 246,            0.020793,            0.031524,                   0,             0.99426,             0.99418,             0.99485,             0.81721,            0.017426,            0.023056,                   0,            0.001915,            0.001915,            0.001915
                 247,            0.020556,            0.031034,                   0,             0.99199,             0.99672,             0.99484,             0.81331,            0.017458,            0.023111,                   0,            0.001882,            0.001882,            0.001882
                 248,            0.021026,            0.033405,                   0,             0.99144,             0.99658,             0.99484,             0.81254,            0.017394,            0.023127,                   0,            0.001849,            0.001849,            0.001849
                 249,            0.021317,            0.033678,                   0,             0.99224,             0.99501,             0.99483,             0.80747,            0.017619,            0.023256,                   0,            0.001816,            0.001816,            0.001816
                 250,            0.020499,            0.030717,                   0,             0.99063,              0.9964,             0.99487,             0.80113,            0.018019,            0.023568,                   0,            0.001783,            0.001783,            0.001783
                 251,            0.020326,            0.033574,                   0,             0.99426,             0.99361,             0.99488,             0.80661,            0.017837,            0.023511,                   0,             0.00175,             0.00175,             0.00175
                 252,            0.020504,            0.032055,                   0,             0.99386,              0.9948,             0.99487,             0.81133,            0.017639,            0.023285,                   0,            0.001717,            0.001717,            0.001717
                 253,             0.02009,            0.031407,                   0,             0.99387,             0.99593,             0.99489,             0.81566,            0.017209,            0.022924,                   0,            0.001684,            0.001684,            0.001684
                 254,            0.020698,            0.031206,                   0,             0.99427,             0.99444,             0.99489,             0.81625,            0.017272,            0.023006,                   0,            0.001651,            0.001651,            0.001651
                 255,            0.019929,            0.031418,                   0,             0.99269,             0.99508,             0.99489,             0.81723,            0.017147,            0.022874,                   0,            0.001618,            0.001618,            0.001618
                 256,            0.020144,            0.031557,                   0,             0.99508,             0.99422,              0.9949,             0.82255,            0.016945,             0.02277,                   0,            0.001585,            0.001585,            0.001585
                 257,            0.020538,             0.03085,                   0,             0.99586,             0.99385,             0.99491,             0.81796,            0.017147,            0.022828,                   0,            0.001552,            0.001552,            0.001552
                 258,            0.020337,             0.02992,                   0,              0.9963,             0.99315,              0.9949,             0.81592,            0.017209,            0.022997,                   0,            0.001519,            0.001519,            0.001519
                 259,            0.020496,             0.03281,                   0,             0.99495,             0.99467,             0.99489,             0.81807,            0.016934,            0.022859,                   0,            0.001486,            0.001486,            0.001486
                 260,            0.020933,            0.031567,                   0,             0.99471,              0.9959,             0.99488,             0.81802,            0.017187,            0.022741,                   0,            0.001453,            0.001453,            0.001453
                 261,            0.020938,            0.031697,                   0,             0.99429,             0.99549,             0.99486,             0.81563,            0.017196,            0.022797,                   0,             0.00142,             0.00142,             0.00142
                 262,            0.020321,            0.032433,                   0,             0.99324,             0.99631,             0.99486,              0.8219,            0.016899,            0.022612,                   0,            0.001387,            0.001387,            0.001387
                 263,            0.020134,            0.033404,                   0,             0.99249,             0.99672,             0.99488,             0.81589,            0.017153,            0.022825,                   0,            0.001354,            0.001354,            0.001354
                 264,            0.020324,            0.032355,                   0,             0.99265,             0.99549,             0.99488,             0.81592,            0.016981,            0.022753,                   0,            0.001321,            0.001321,            0.001321
                 265,                0.02,             0.03167,                   0,             0.99226,             0.99728,             0.99489,             0.81558,             0.01737,            0.022828,                   0,            0.001288,            0.001288,            0.001288
                 266,            0.021155,            0.033269,                   0,             0.99134,             0.99836,              0.9949,             0.81624,            0.017153,            0.022829,                   0,            0.001255,            0.001255,            0.001255
                 267,            0.019755,            0.029283,                   0,             0.99181,             0.99795,             0.99491,             0.81186,              0.0179,            0.023089,                   0,            0.001222,            0.001222,            0.001222
                 268,            0.021141,            0.030709,                   0,             0.99185,             0.99752,              0.9949,             0.81477,            0.017489,            0.022966,                   0,            0.001189,            0.001189,            0.001189
                 269,             0.02017,            0.031915,                   0,             0.99185,             0.99655,             0.99491,             0.82083,             0.01683,            0.022559,                   0,            0.001156,            0.001156,            0.001156
                 270,            0.019942,            0.030599,                   0,               0.995,             0.99263,             0.99491,             0.81536,            0.017132,            0.022693,                   0,            0.001123,            0.001123,            0.001123
                 271,            0.019938,             0.03246,                   0,             0.99467,             0.99401,             0.99491,             0.81308,            0.017198,            0.022861,                   0,             0.00109,             0.00109,             0.00109
                 272,            0.019974,            0.031836,                   0,             0.99548,             0.99356,              0.9949,             0.80844,            0.017717,            0.023096,                   0,            0.001057,            0.001057,            0.001057
                 273,            0.019236,            0.028788,                   0,             0.99589,             0.99216,             0.99489,              0.8149,             0.01704,            0.022863,                   0,            0.001024,            0.001024,            0.001024
                 274,            0.019874,            0.032231,                   0,             0.99623,             0.99345,             0.99489,             0.81246,            0.017302,            0.022924,                   0,            0.000991,            0.000991,            0.000991
                 275,            0.019743,             0.03064,                   0,             0.99617,             0.99426,             0.99489,             0.81737,             0.01697,             0.02276,                   0,            0.000958,            0.000958,            0.000958
                 276,             0.01987,            0.029083,                   0,             0.99508,             0.99338,             0.99489,             0.82093,            0.016883,            0.022596,                   0,            0.000925,            0.000925,            0.000925
                 277,            0.019866,            0.031438,                   0,             0.99502,             0.99467,             0.99489,             0.82048,            0.016796,            0.022598,                   0,            0.000892,            0.000892,            0.000892
                 278,            0.019451,            0.031747,                   0,             0.99468,             0.99526,             0.99488,             0.82047,            0.016903,            0.022591,                   0,            0.000859,            0.000859,            0.000859
                 279,            0.019382,            0.030181,                   0,             0.99513,             0.99508,             0.99488,             0.82287,            0.016748,            0.022541,                   0,            0.000826,            0.000826,            0.000826
                 280,            0.019441,            0.029841,                   0,             0.99549,             0.99469,             0.99489,             0.81813,            0.016777,            0.022567,                   0,            0.000793,            0.000793,            0.000793
                 281,            0.020339,            0.032686,                   0,              0.9947,             0.99508,              0.9949,             0.81865,            0.016673,            0.022485,                   0,             0.00076,             0.00076,             0.00076
                 282,            0.019816,            0.033158,                   0,             0.99468,             0.99565,              0.9949,             0.82223,            0.016688,            0.022466,                   0,            0.000727,            0.000727,            0.000727
                 283,            0.019424,            0.032425,                   0,             0.99421,              0.9959,              0.9949,             0.82103,            0.016841,            0.022495,                   0,            0.000694,            0.000694,            0.000694
                 284,            0.019038,            0.029818,                   0,             0.99543,             0.99549,              0.9949,             0.81952,             0.01687,            0.022602,                   0,            0.000661,            0.000661,            0.000661
                 285,            0.019374,            0.031989,                   0,             0.99509,             0.99562,             0.99489,             0.82003,            0.016823,            0.022577,                   0,            0.000628,            0.000628,            0.000628
                 286,            0.020505,            0.031462,                   0,             0.99508,             0.99505,             0.99489,             0.82313,              0.0167,            0.022476,                   0,            0.000595,            0.000595,            0.000595
                 287,            0.019526,            0.030983,                   0,             0.99427,             0.99541,              0.9949,             0.82546,            0.016454,            0.022354,                   0,            0.000562,            0.000562,            0.000562
                 288,            0.020231,            0.030277,                   0,              0.9925,             0.99713,              0.9949,             0.82434,            0.016503,            0.022499,                   0,            0.000529,            0.000529,            0.000529
                 289,             0.01996,            0.031228,                   0,             0.99346,             0.99624,             0.99491,             0.82095,            0.016626,            0.022568,                   0,            0.000496,            0.000496,            0.000496
                 290,            0.020218,            0.031529,                   0,             0.99305,             0.99563,              0.9949,             0.82158,            0.016734,            0.022524,                   0,            0.000463,            0.000463,            0.000463
                 291,            0.019417,            0.029456,                   0,             0.99289,             0.99713,             0.99491,             0.81586,            0.016776,            0.022658,                   0,             0.00043,             0.00043,             0.00043
                 292,            0.019498,            0.030769,                   0,              0.9931,             0.99713,             0.99491,             0.81766,            0.016802,            0.022669,                   0,            0.000397,            0.000397,            0.000397
                 293,             0.01977,            0.031404,                   0,             0.99266,             0.99733,             0.99492,             0.82188,            0.016536,            0.022554,                   0,            0.000364,            0.000364,            0.000364
                 294,            0.019386,            0.030801,                   0,             0.99266,             0.99733,             0.99492,             0.82281,            0.016499,            0.022541,                   0,            0.000331,            0.000331,            0.000331
                 295,            0.019749,            0.032651,                   0,             0.99266,             0.99701,             0.99492,             0.82048,            0.016714,            0.022585,                   0,            0.000298,            0.000298,            0.000298
                 296,            0.019468,             0.03156,                   0,             0.99226,             0.99758,             0.99492,              0.8176,            0.016962,            0.022647,                   0,            0.000265,            0.000265,            0.000265
                 297,            0.019602,             0.03276,                   0,             0.99468,             0.99549,             0.99492,             0.81887,            0.016851,            0.022589,                   0,            0.000232,            0.000232,            0.000232
                 298,            0.019092,              0.0313,                   0,             0.99266,             0.99673,             0.99492,             0.82125,            0.016592,            0.022485,                   0,            0.000199,            0.000199,            0.000199
                 299,            0.019603,            0.032429,                   0,             0.99226,             0.99729,             0.99491,             0.82418,            0.016436,            0.022403,                   0,            0.000166,            0.000166,            0.000166
